,Unnamed: 0,CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,precint_num,name,lat_2,long_2,CMPLNT_FR_DT_1,CMPLNT_Open_year,CMPLNT_Open_month,lat_long_2,lat_long_crime_map,lat_long_crime_map_clean,address_crime_map,zip_code_crime_map
78482,78482,704192385,8/29/2018,4:00:00,8/29/2018,17:00:00,121,8/30/2018,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,943645,153024,,,,,40.58660685,-74.14619287,"(40.586606846, -74.146192868)",PATROL BORO STATEN ISLAND,,45-64,UNKNOWN,M,121,121st Precinct,40.6236787,-74.1529303,8/29/2018,2018,8,"(40.586606846000045, -74.14619286799996)","(40.586606846000045, -74.14619286799996)","40.586606846000045, -74.14619286799996","1342 Forest Hill Rd, Staten Island, NY 10314, USA",10314
78483,78483,588531161,11/1/2018,1:01:00,11/1/2018,1:26:00,121,11/1/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,937300,172838,<18,BLACK,M,,40.64096076,-74.16917469,"(40.640960756, -74.169174688)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,11/1/2018,2018,11,"(40.64096075600002, -74.16917468799994)","(40.64096075600002, -74.16917468799994)","40.64096075600002, -74.16917468799994","15 Betty Ct, Staten Island, NY 10303, USA",10303
78484,78484,440448423,7/28/2018,18:00:00,7/28/2018,18:05:00,121,7/28/2018,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,staten island,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,,940941,161438,18-24,WHITE HISPANIC,M,,40.60968874,-74.15598209,"(40.609688744, -74.155982086)",PATROL BORO STATEN ISLAND,,18-24,WHITE,M,121,121st Precinct,40.6236787,-74.1529303,7/28/2018,2018,7,"(40.60968874400004, -74.15598208599994)","(40.60968874400004, -74.15598208599994)","40.60968874400004, -74.15598208599994","87 Parkview Loop, Staten Island, NY 10314, USA",10314
78485,78485,619131762,2/22/2018,22:00:00,2/23/2018,8:30:00,121,2/23/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,INSIDE,OTHER,N.Y. POLICE DEPT,0,,,,938917,166698,,,,,40.62411621,-74.16330698,"(40.624116207, -74.163306977)",PATROL BORO STATEN ISLAND,,65+,WHITE,M,121,121st Precinct,40.6236787,-74.1529303,2/22/2018,2018,2,"(40.62411620700004, -74.16330697699993)","(40.62411620700004, -74.16330697699993)","40.62411620700004, -74.16330697699993","28 Birch Rd, Staten Island, NY 10303, USA",10303
78486,78486,107158781,8/17/2018,13:00:00,8/17/2018,13:15:00,121,8/17/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,946798,160060,25-44,WHITE,M,,40.60593311,-74.13488005,"(40.605933111, -74.13488005)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,121,121st Precinct,40.6236787,-74.1529303,8/17/2018,2018,8,"(40.60593311100007, -74.13488004999994)","(40.60593311100007, -74.13488004999994)","40.60593311100007, -74.13488004999994","281 Kell Ave, Staten Island, NY 10314, USA",10314
78487,78487,339244168,9/9/2018,18:30:00,9/9/2018,18:45:00,121,9/9/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,937435,170749,18-24,BLACK,M,,40.63522762,-74.16867375,"(40.635227622, -74.168673754)",PATROL BORO STATEN ISLAND,,18-24,BLACK,F,121,121st Precinct,40.6236787,-74.1529303,9/9/2018,2018,9,"(40.635227622000045, -74.16867375399994)","(40.635227622000045, -74.16867375399994)","40.635227622000045, -74.16867375399994","223B Alexander Way, Staten Island, NY 10303, USA",10303
78488,78488,518372986,7/25/2018,12:00:00,9/13/2018,12:00:00,121,10/7/2018,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,937798,162520,,,,,40.61264269,-74.16730925,"(40.612642687, -74.167309255)",PATROL BORO STATEN ISLAND,,45-64,WHITE,F,121,121st Precinct,40.6236787,-74.1529303,7/25/2018,2018,7,"(40.61264268700006, -74.16730925499998)","(40.61264268700006, -74.16730925499998)","40.61264268700006, -74.16730925499998","35 Nadal Pl, Staten Island, NY 10314, USA",10314
78489,78489,678653440,3/6/2018,6:00:00,3/6/2018,7:50:00,121,3/6/2018,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,MARINER'S HARBOR,"1,287",939355,169182,45-64,BLACK,M,,40.63093649,-74.16174567,"(40.630936485, -74.161745673)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,3/6/2018,2018,3,"(40.63093648500006, -74.16174567299998)","(40.63093648500006, -74.16174567299998)","40.63093648500006, -74.16174567299998","247 Lockman Ave, Staten Island, NY 10303, USA",10303
78490,78490,176554077,5/29/2018,0:30:00,5/29/2018,0:45:00,121,5/29/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,948282,170436,UNKNOWN,BLACK,M,,40.63441919,-74.12959090000003,"(40.634419193, -74.129590904)",PATROL BORO STATEN ISLAND,,18-24,BLACK,F,121,121st Precinct,40.6236787,-74.1529303,5/29/2018,2018,5,"(40.63441919300004, -74.12959090399994)","(40.63441919300004, -74.12959090399994)","40.63441919300004, -74.12959090399994","11 Bond St, Staten Island, NY 10302, USA",10302
78491,78491,484177143,1/4/2018,22:08:00,1/4/2018,22:08:00,121,1/4/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,,946133,169207,25-44,WHITE HISPANIC,M,,40.63103686,-74.1373266,"(40.631036864, -74.137326603)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,1/4/2018,2018,1,"(40.63103686400007, -74.13732660299998)","(40.63103686400007, -74.13732660299998)","40.63103686400007, -74.13732660299998","34 Homestead Ave, Staten Island, NY 10302, USA",10302
78492,78492,395509660,5/28/2018,3:00:00,5/28/2018,3:00:00,121,5/28/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,FRONT OF,GAS STATION,N.Y. POLICE DEPT,0,,,,946116,169752,18-24,BLACK,M,,40.63253270000001,-74.13739093,"(40.632532699, -74.137390929)",PATROL BORO STATEN ISLAND,,45-64,UNKNOWN,M,121,121st Precinct,40.6236787,-74.1529303,5/28/2018,2018,5,"(40.63253269900008, -74.13739092899993)","(40.63253269900008, -74.13739092899993)","40.63253269900008, -74.13739092899993","390 Port Richmond Ave, Staten Island, NY 10302, USA",10302
78493,78493,318550778,1/10/2018,22:39:00,1/10/2018,22:50:00,121,1/10/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,938278,170975,45-64,WHITE HISPANIC,M,,40.63585236,-74.16563801,"(40.635852358, -74.16563801)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,F,121,121st Precinct,40.6236787,-74.1529303,1/10/2018,2018,1,"(40.63585235800008, -74.16563800999995)","(40.63585235800008, -74.16563800999995)","40.63585235800008, -74.16563800999995","71 Arlington Pl, Staten Island, NY 10303, USA",10303
78494,78494,495001255,9/5/2018,19:00:00,9/6/2018,12:00:00,121,9/6/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,,938315,163053,,,,,40.61410836,-74.16545079,"(40.614108355, -74.165450789)",PATROL BORO STATEN ISLAND,,65+,WHITE,M,121,121st Precinct,40.6236787,-74.1529303,9/5/2018,2018,9,"(40.61410835500004, -74.16545078899995)","(40.61410835500004, -74.16545078899995)","40.61410835500004, -74.16545078899995","189 Lander Ave, Staten Island, NY 10314, USA",10314
78495,78495,339754151,1/10/2018,20:18:00,1/10/2018,20:27:00,121,1/10/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,,943351,169291,,,,,40.63125502,-74.14734988,"(40.631255018, -74.147349882)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,1/10/2018,2018,1,"(40.63125501800005, -74.14734988199997)","(40.63125501800005, -74.14734988199997)","40.63125501800005, -74.14734988199997","283 Pulaski Ave, Staten Island, NY 10303, USA",10303
78496,78496,444865199,1/3/2018,12:50:00,1/3/2018,12:56:00,121,1/3/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,938083,169635,,,,,40.63217333,-74.16633142,"(40.632173334, -74.166331423)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,1/3/2018,2018,1,"(40.63217333400007, -74.16633142299997)","(40.63217333400007, -74.16633142299997)","40.63217333400007, -74.16633142299997","208 Brabant St, Staten Island, NY 10303, USA",10303
78497,78497,804585346,12/2/2018,19:00:00,12/3/2018,8:00:00,121,12/3/2018,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,staten island,REAR OF,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,,,,942720,154733,,,,,40.59129342,-74.14953367,"(40.591293418, -74.149533672)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,121,121st Precinct,40.6236787,-74.1529303,12/2/2018,2018,12,"(40.59129341800008, -74.14953367199999)","(40.59129341800008, -74.14953367199999)","40.59129341800008, -74.14953367199999","68 Lovell Ave, Staten Island, NY 10314, USA",10314
78498,78498,541556081,8/24/2018,8:30:00,8/24/2018,8:35:00,121,8/24/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,942448,165480,18-24,BLACK,M,,40.62079042,-74.15057955,"(40.620790421, -74.150579547)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,F,121,121st Precinct,40.6236787,-74.1529303,8/24/2018,2018,8,"(40.62079042100004, -74.15057954699995)","(40.62079042100004, -74.15057954699995)","40.62079042100004, -74.15057954699995","56 Holiday Way, Staten Island, NY 10314, USA",10314
78499,78499,659947053,6/11/2018,22:30:00,,,121,6/11/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,947452,166243,18-24,BLACK,M,,40.62290689,-74.13255845,"(40.622906892, -74.132558453)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,6/11/2018,2018,6,"(40.62290689200007, -74.13255845299993)","(40.62290689200007, -74.13255845299993)","40.62290689200007, -74.13255845299993","115 Burnside Ave, Staten Island, NY 10302, USA",10302
78500,78500,174772907,8/7/2018,20:55:00,8/7/2018,21:02:00,121,8/7/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,942111,165575,25-44,BLACK,M,,40.62104958,-74.15179407,"(40.621049579, -74.151794071)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,8/7/2018,2018,8,"(40.62104957900005, -74.15179407099998)","(40.62104957900005, -74.15179407099998)","40.62104957900005, -74.15179407099998","15 Peter St, Staten Island, NY 10314, USA",10314
78501,78501,851156817,10/25/2018,7:00:00,11/2/2018,10:00:00,121,11/2/2018,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,939761,160826,,,,,40.60800309,-74.16022790000002,"(40.608003085, -74.160227904)",PATROL BORO STATEN ISLAND,,45-64,BLACK,F,121,121st Precinct,40.6236787,-74.1529303,10/25/2018,2018,10,"(40.608003085000064, -74.16022790399995)","(40.608003085000064, -74.16022790399995)","40.608003085000064, -74.16022790399995","76 Gary Ct, Staten Island, NY 10314, USA",10314
78502,78502,201182621,11/7/2018,8:05:00,11/7/2018,8:13:00,121,11/7/2018,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,948967,160478,<18,BLACK,M,,40.60708934,-74.12707087,"(40.607089336, -74.127070868)",PATROL BORO STATEN ISLAND,,45-64,AMERICAN INDIAN/ALASKAN NATIVE,M,121,121st Precinct,40.6236787,-74.1529303,11/7/2018,2018,11,"(40.60708933600006, -74.12707086799999)","(40.60708933600006, -74.12707086799999)","40.60708933600006, -74.12707086799999","216 Gansevoort Blvd, Staten Island, NY 10314, USA",10314
78503,78503,668750519,3/26/2018,10:50:00,3/26/2018,11:00:00,121,3/26/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,941287,155448,,,,,40.59324912,-74.15469784,"(40.593249116, -74.154697844)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,3/26/2018,2018,3,"(40.59324911600004, -74.15469784399994)","(40.59324911600004, -74.15469784399994)","40.59324911600004, -74.15469784399994","31 Keating Pl, Staten Island, NY 10314, USA",10314
78504,78504,965489770,5/9/2018,21:05:00,5/9/2018,22:14:00,121,5/9/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,945655,169592,<18,BLACK,M,,40.63209154,-74.13905091,"(40.632091537, -74.139050906)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,M,121,121st Precinct,40.6236787,-74.1529303,5/9/2018,2018,5,"(40.63209153700007, -74.13905090599997)","(40.63209153700007, -74.13905090599997)","40.63209153700007, -74.13905090599997","92 Blackford Ave, Staten Island, NY 10302, USA",10302
78505,78505,382010910,4/1/2018,5:58:00,4/1/2018,6:03:00,121,4/1/2018,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,945655,169592,25-44,WHITE HISPANIC,M,,40.63209154,-74.13905091,"(40.632091537, -74.139050906)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,F,121,121st Precinct,40.6236787,-74.1529303,4/1/2018,2018,4,"(40.63209153700007, -74.13905090599997)","(40.63209153700007, -74.13905090599997)","40.63209153700007, -74.13905090599997","92 Blackford Ave, Staten Island, NY 10302, USA",10302
78506,78506,305921836,8/2/2018,11:15:00,8/2/2018,11:25:00,121,8/2/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,939173,170995,25-44,BLACK,M,,40.63591185,-74.16241348,"(40.635911853, -74.162413478)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,121,121st Precinct,40.6236787,-74.1529303,8/2/2018,2018,8,"(40.63591185300004, -74.16241347799998)","(40.63591185300004, -74.16241347799998)","40.63591185300004, -74.16241347799998","70 Andros Ave, Staten Island, NY 10303, USA",10303
78507,78507,960448679,3/24/2018,22:45:00,3/24/2018,23:30:00,121,3/28/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,933203,156415,25-44,WHITE,M,,40.59586046,-74.18381304,"(40.595860458, -74.183813042)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,3/24/2018,2018,3,"(40.59586045800006, -74.18381304199994)","(40.59586045800006, -74.18381304199994)","40.59586045800006, -74.18381304199994","3859 Victory Blvd, Staten Island, NY 10314, USA",10314
78508,78508,394577343,4/15/2018,1:00:00,4/15/2018,1:10:00,121,4/18/2018,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,945914,172418,18-24,WHITE HISPANIC,M,,40.63984942,-74.13813384,"(40.639849422, -74.138133843)",PATROL BORO STATEN ISLAND,,25-44,BLACK,F,121,121st Precinct,40.6236787,-74.1529303,4/15/2018,2018,4,"(40.63984942200005, -74.13813384299993)","(40.63984942200005, -74.13813384299993)","40.63984942200005, -74.13813384299993","2267 Richmond Terrace, Staten Island, NY 10302, USA",10302
78509,78509,276143454,5/4/2018,0:10:00,5/4/2018,0:30:00,121,5/4/2018,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,945914,172418,25-44,BLACK,M,,40.63984942,-74.13813384,"(40.639849422, -74.138133843)",PATROL BORO STATEN ISLAND,,18-24,BLACK,M,121,121st Precinct,40.6236787,-74.1529303,5/4/2018,2018,5,"(40.63984942200005, -74.13813384299993)","(40.63984942200005, -74.13813384299993)","40.63984942200005, -74.13813384299993","2267 Richmond Terrace, Staten Island, NY 10302, USA",10302
78510,78510,775519256,1/10/2018,10:50:00,1/10/2018,11:07:00,121,1/10/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,staten island,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,945914,172418,25-44,BLACK,M,,40.63984942,-74.13813384,"(40.639849422, -74.138133843)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,1/10/2018,2018,1,"(40.63984942200005, -74.13813384299993)","(40.63984942200005, -74.13813384299993)","40.63984942200005, -74.13813384299993","2267 Richmond Terrace, Staten Island, NY 10302, USA",10302
78511,78511,686796144,4/13/2018,0:01:00,6/14/2018,14:02:00,121,6/14/2018,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,941542,170727,UNKNOWN,UNKNOWN,U,,40.63518799,-74.15387631,"(40.635187991, -74.153876312)",PATROL BORO STATEN ISLAND,,18-24,BLACK,F,121,121st Precinct,40.6236787,-74.1529303,4/13/2018,2018,4,"(40.63518799100007, -74.15387631199997)","(40.63518799100007, -74.15387631199997)","40.63518799100007, -74.15387631199997","16 Noah Ct, Staten Island, NY 10303, USA",10303
78512,78512,818612351,3/11/2018,23:40:00,3/11/2018,23:56:00,121,3/12/2018,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,942276,169477,25-44,BLACK,M,,40.63176052,-74.15122398,"(40.631760519, -74.151223977)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,3/11/2018,2018,3,"(40.631760519000075, -74.15122397699997)","(40.631760519000075, -74.15122397699997)","40.631760519000075, -74.15122397699997","357 Walker St, Staten Island, NY 10303, USA",10303
78513,78513,546691897,4/14/2018,12:50:00,4/14/2018,13:00:00,121,4/14/2018,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,staten island,,STREET,N.Y. POLICE DEPT,0,,,,943003,165815,45-64,WHITE HISPANIC,M,,40.62171253,-74.14858239,"(40.621712527, -74.148582391)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,4/14/2018,2018,4,"(40.621712527000064, -74.14858239099993)","(40.621712527000064, -74.14858239099993)","40.621712527000064, -74.14858239099993","250 Willow Rd W, Staten Island, NY 10314, USA",10314
78514,78514,412700032,1/20/2018,19:10:00,1/20/2018,21:10:00,121,1/20/2018,105,ROBBERY,382,"ROBBERY,NECKCHAIN/JEWELRY",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,938776,149802,<18,BLACK,M,,40.57773947,-74.16370116,"(40.577739465, -74.163701161)",PATROL BORO STATEN ISLAND,,<18,WHITE,M,121,121st Precinct,40.6236787,-74.1529303,1/20/2018,2018,1,"(40.577739465000036, -74.16370116099996)","(40.577739465000036, -74.16370116099996)","40.577739465000036, -74.16370116099996","Marsh Av/Windham Loop, Staten Island, NY 10314, USA",10314
78515,78515,709023250,6/16/2018,22:00:00,6/19/2018,22:00:00,121,9/24/2018,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,940919,152010,,,,,40.58381072,-74.15600085,"(40.583810715, -74.156000848)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F,121,121st Precinct,40.6236787,-74.1529303,6/16/2018,2018,6,"(40.583810715000034, -74.15600084799998)","(40.583810715000034, -74.15600084799998)","40.583810715000034, -74.15600084799998","164 Bridgetown St, Staten Island, NY 10314, USA",10314
78516,78516,479530679,7/26/2018,11:45:00,7/26/2018,11:53:00,121,7/26/2018,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,939790,171449,,,,,40.6371611,-74.16019343,"(40.637161104, -74.160193428)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,7/26/2018,2018,7,"(40.63716110400002, -74.16019342799996)","(40.63716110400002, -74.16019342799996)","40.63716110400002, -74.16019342799996","3005 Richmond Terrace, Staten Island, NY 10303, USA",10303
78517,78517,791320400,9/7/2018,20:15:00,9/7/2018,20:20:00,121,9/7/2018,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,staten island,FRONT OF,OTHER,N.Y. POLICE DEPT,0,,,,947830,171367,18-24,BLACK,M,,40.63697274,-74.13122444,"(40.63697274, -74.131224442)",PATROL BORO STATEN ISLAND,,25-44,WHITE HISPANIC,M,121,121st Precinct,40.6236787,-74.1529303,9/7/2018,2018,9,"(40.63697274000003, -74.13122444199999)","(40.63697274000003, -74.13122444199999)","40.63697274000003, -74.13122444199999","131 Heberton Ave, Staten Island, NY 10302, USA",10302
78518,78518,858453510,7/24/2018,13:25:00,7/24/2018,13:40:00,121,7/24/2018,105,ROBBERY,366,"ROBBERY,BICYCLE",COMPLETED,FELONY,staten island,,STREET,N.Y. POLICE DEPT,0,,,,931731,154142,UNKNOWN,UNKNOWN,U,,40.58961294,-74.18909578,"(40.589612942, -74.18909578)",PATROL BORO STATEN ISLAND,,<18,WHITE HISPANIC,M,121,121st Precinct,40.6236787,-74.1529303,7/24/2018,2018,7,"(40.58961294200003, -74.18909577999993)","(40.58961294200003, -74.18909577999993)","40.58961294200003, -74.18909577999993","191 Wild Ave, Staten Island, NY 10314, USA",10314
78519,78519,787248372,7/15/2018,0:01:00,7/23/2018,23:59:00,121,9/8/2018,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,941121,150976,,,,,40.58097358,-74.15526701,"(40.580973578, -74.155267015)",PATROL BORO STATEN ISLAND,,45-64,WHITE HISPANIC,F,121,121st Precinct,40.6236787,-74.1529303,7/15/2018,2018,7,"(40.580973578000055, -74.15526701499994)","(40.580973578000055, -74.15526701499994)","40.580973578000055, -74.15526701499994","26 Belmar Dr E, Staten Island, NY 10314, USA",10314
78520,78520,416017084,9/9/2018,21:10:00,9/9/2018,21:22:00,121,9/9/2018,105,ROBBERY,389,"ROBBERY,DWELLING",COMPLETED,FELONY,staten island,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,947786,171999,UNKNOWN,BLACK,M,,40.63870726,-74.13138639,"(40.638707262, -74.131386391)",PATROL BORO STATEN ISLAND,,25-44,BLACK,M,121,121st Precinct,40.6236787,-74.1529303,9/9/2018,2018,9,"(40.638707262000025, -74.13138639099995)","(40.638707262000025, -74.13138639099995)","40.638707262000025, -74.13138639099995","70 Park Ave, Staten Island, NY 10302, USA",10302
78521,78521,863111345,6/2/2018,10:00:00,6/2/2018,10:30:00,121,6/2/2018,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,staten island,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,,948206,169936,18-24,WHITE HISPANIC,M,,40.63304649,-74.12986205,"(40.633046491, -74.129862055)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,E,121,121st Precinct,40.6236787,-74.1529303,6/2/2018,2018,6,"(40.63304649100007, -74.12986205499993)","(40.63304649100007, -74.12986205499993)","40.63304649100007, -74.12986205499993","158 Jewett Ave, Staten Island, NY 10302, USA",10302
